review,bigram,n,tf,idf,tf_idf
186,is this,2,0.0037037037037037,2.99573227355399,0.0110953047168666
186,acting and,1,0.0037037037037037,2.99573227355399,0.0110953047168666
186,it would,1,0.0037037037037037,2.99573227355399,0.0110953047168666
186,nothing to,1,0.0037037037037037,2.99573227355399,0.0110953047168666
186,the character,1,0.0037037037037037,2.99573227355399,0.0110953047168666
186,the worst,1,0.0037037037037037,2.99573227355399,0.0110953047168666
186,they were,1,0.0037037037037037,2.99573227355399,0.0110953047168666
176,i guess,2,0.003690036900369,2.99573227355399,0.0110543626330406
176,such as,2,0.003690036900369,2.99573227355399,0.0110543626330406
176,the worst,2,0.003690036900369,2.99573227355399,0.0110543626330406
176,set in,1,0.003690036900369,2.99573227355399,0.0110543626330406
176,wanted to,1,0.003690036900369,2.99573227355399,0.0110543626330406
176,with his,1,0.003690036900369,2.99573227355399,0.0110543626330406
227,a new,3,0.0036101083032491,2.99573227355399,0.0108149179550686
227,due to,1,0.0036101083032491,2.99573227355399,0.0108149179550686
227,might have,1,0.0036101083032491,2.99573227355399,0.0108149179550686
227,when he,1,0.0036101083032491,2.99573227355399,0.0108149179550686
1,due to,2,0.00341296928327645,2.99573227355399,0.0102243422305597
1,and get,1,0.00341296928327645,2.99573227355399,0.0102243422305597
1,can get,1,0.00341296928327645,2.99573227355399,0.0102243422305597
1,not just,1,0.00341296928327645,2.99573227355399,0.0102243422305597
1,set in,1,0.00341296928327645,2.99573227355399,0.0102243422305597
947,from this,1,0.00338983050847458,2.99573227355399,0.0101550246561152
947,played by,1,0.00338983050847458,2.99573227355399,0.0101550246561152
947,the original,1,0.00338983050847458,2.99573227355399,0.0101550246561152
947,with his,1,0.00338983050847458,2.99573227355399,0.0101550246561152
899,i guess,1,0.00316455696202532,2.99573227355399,0.00948016542263921
899,made me,1,0.00316455696202532,2.99573227355399,0.00948016542263921
899,the worst,1,0.00316455696202532,2.99573227355399,0.00948016542263921
899,when they,1,0.00316455696202532,2.99573227355399,0.00948016542263921
67,a way,1,0.00304878048780488,2.99573227355399,0.00913333010229875
67,going to,1,0.00304878048780488,2.99573227355399,0.00913333010229875
67,is about,1,0.00304878048780488,2.99573227355399,0.00913333010229875
67,who is,1,0.00304878048780488,2.99573227355399,0.00913333010229875
868,all this,1,0.00301204819277108,2.99573227355399,0.00902328998058431
868,as it,1,0.00301204819277108,2.99573227355399,0.00902328998058431
868,not just,1,0.00301204819277108,2.99573227355399,0.00902328998058431
868,not to,1,0.00301204819277108,2.99573227355399,0.00902328998058431
868,the script,1,0.00301204819277108,2.99573227355399,0.00902328998058431
868,there are,1,0.00301204819277108,2.99573227355399,0.00902328998058431
90,the entire,2,0.0029940119760479,2.99573227355399,0.00896925830405387
90,there are,1,0.0029940119760479,2.99573227355399,0.00896925830405387
90,who is,1,0.0029940119760479,2.99573227355399,0.00896925830405387
367,an actor,1,0.0029940119760479,2.99573227355399,0.00896925830405387
367,as it,1,0.0029940119760479,2.99573227355399,0.00896925830405387
367,such as,1,0.0029940119760479,2.99573227355399,0.00896925830405387
367,would not,1,0.0029940119760479,2.99573227355399,0.00896925830405387
742,as he,1,0.00298507462686567,2.99573227355399,0.00894248439866863
742,away from,1,0.00298507462686567,2.99573227355399,0.00894248439866863
742,the character,1,0.00298507462686567,2.99573227355399,0.00894248439866863
742,the scene,1,0.00298507462686567,2.99573227355399,0.00894248439866863
742,the script,1,0.00298507462686567,2.99573227355399,0.00894248439866863
742,was the,1,0.00298507462686567,2.99573227355399,0.00894248439866863
520,the scene,3,0.00273972602739726,2.99573227355399,0.00820748568096984
520,film it,1,0.00273972602739726,2.99573227355399,0.00820748568096984
520,is it,1,0.00273972602739726,2.99573227355399,0.00820748568096984
315,being a,2,0.00266666666666667,2.99573227355399,0.00798861939614398
315,a film,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,all of,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,and are,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,as it,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,i remember,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,it doesn't,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,looking for,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,not just,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,say that,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,to this,1,0.00266666666666667,2.99573227355399,0.00798861939614398
315,you want,1,0.00266666666666667,2.99573227355399,0.00798861939614398
817,at a,2,0.00253164556962025,2.99573227355399,0.00758413233811137
817,must have,2,0.00253164556962025,2.99573227355399,0.00758413233811137
817,as he,1,0.00253164556962025,2.99573227355399,0.00758413233811137
817,very good,1,0.00253164556962025,2.99573227355399,0.00758413233811137
51,a new,1,0.00252525252525253,2.99573227355399,0.0075649804887727
51,in that,1,0.00252525252525253,2.99573227355399,0.0075649804887727
51,none of,1,0.00252525252525253,2.99573227355399,0.0075649804887727
51,to take,1,0.00252525252525253,2.99573227355399,0.0075649804887727
51,when they,1,0.00252525252525253,2.99573227355399,0.0075649804887727
219,acting and,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,and are,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,and get,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,as it,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,as soon,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,due to,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,in their,1,0.00249376558603491,2.99573227355399,0.00747065404876307
219,soon as,1,0.00249376558603491,2.99573227355399,0.00747065404876307
940,must see,1,0.00245700245700246,2.99573227355399,0.00736052155664371
940,played by,1,0.00245700245700246,2.99573227355399,0.00736052155664371
199,in which,2,0.00214592274678112,2.99573227355399,0.00642861002908582
199,might have,2,0.00214592274678112,2.99573227355399,0.00642861002908582
199,as he,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,i guess,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,in that,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,in their,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,it doesn't,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,none of,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,say that,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,the character,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,to take,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,was the,1,0.00214592274678112,2.99573227355399,0.00642861002908582
199,when he,1,0.00214592274678112,2.99573227355399,0.00642861002908582
588,goes to,2,0.00152439024390244,2.99573227355399,0.00456666505114938
588,the director,2,0.00152439024390244,2.99573227355399,0.00456666505114938
588,a film,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,a way,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,in their,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,in which,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,is it,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,see it,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,the old,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,the world,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,there was,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,they were,1,0.00152439024390244,2.99573227355399,0.00456666505114938
588,when he,1,0.00152439024390244,2.99573227355399,0.00456666505114938
323,and are,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,and get,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,going to,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,in their,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,not just,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,people who,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,the characters,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,they were,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,wanted to,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,what was,1,0.00147492625368732,2.99573227355399,0.00441848417928317
323,would not,1,0.00147492625368732,2.99573227355399,0.00441848417928317
364,such as,2,0.00135869565217391,2.99573227355399,0.00407028841515488
364,with his,2,0.00135869565217391,2.99573227355399,0.00407028841515488
364,an actor,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,as he,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,at a,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,film and,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,in that,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,in which,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,it doesn't,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,looking for,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,not just,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,the character,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,to give,1,0.00135869565217391,2.99573227355399,0.00407028841515488
364,when he,1,0.00135869565217391,2.99573227355399,0.00407028841515488
694,played by,2,0.0012853470437018,2.99573227355399,0.00385055562153469
694,a much,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,a way,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,an actor,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,due to,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,goes to,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,in which,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,job of,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,people who,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,such as,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,the director,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,the world,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,to give,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,to take,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,want to,1,0.0012853470437018,2.99573227355399,0.00385055562153469
694,you want,1,0.0012853470437018,2.99573227355399,0.00385055562153469
321,a new,3,0.00114942528735632,2.99573227355399,0.0034433704293724
321,with his,3,0.00114942528735632,2.99573227355399,0.0034433704293724
321,is so,2,0.00114942528735632,2.99573227355399,0.0034433704293724
321,acting and,1,0.00114942528735632,2.99573227355399,0.0034433704293724
321,an actor,1,0.00114942528735632,2.99573227355399,0.0034433704293724
321,being a,1,0.00114942528735632,2.99573227355399,0.0034433704293724
321,in which,1,0.00114942528735632,2.99573227355399,0.0034433704293724
321,must have,1,0.00114942528735632,2.99573227355399,0.0034433704293724
321,to this,1,0.00114942528735632,2.99573227355399,0.0034433704293724
957,waste of,1,0.0232558139534884,3.2188758248682,0.0748575773225163
416,and not,1,0.0204081632653061,3.2188758248682,0.0656913433646572
416,it looks,1,0.0204081632653061,3.2188758248682,0.0656913433646572
416,much of,1,0.0204081632653061,3.2188758248682,0.0656913433646572
781,i just,1,0.0204081632653061,3.2188758248682,0.0656913433646572
781,thing that,1,0.0204081632653061,3.2188758248682,0.0656913433646572
492,does a,1,0.0163934426229508,3.2188758248682,0.0527684561453803
492,is still,1,0.0163934426229508,3.2188758248682,0.0527684561453803
492,it on,1,0.0163934426229508,3.2188758248682,0.0527684561453803
492,we had,1,0.0163934426229508,3.2188758248682,0.0527684561453803
469,this to,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,are so,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,characters are,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,fast forward,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,like this,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,that it's,1,0.0153846153846154,3.2188758248682,0.0495211665364339
778,you like,1,0.0153846153846154,3.2188758248682,0.0495211665364339
185,made for,1,0.0151515151515152,3.2188758248682,0.0487708458313364
461,out to,1,0.0144927536231884,3.2188758248682,0.0466503742734522
461,to kill,1,0.0144927536231884,3.2188758248682,0.0466503742734522
756,look at,1,0.0131578947368421,3.2188758248682,0.0423536292745816
756,the life,1,0.0131578947368421,3.2188758248682,0.0423536292745816
756,the music,1,0.0131578947368421,3.2188758248682,0.0423536292745816
756,well made,1,0.0131578947368421,3.2188758248682,0.0423536292745816
114,in it,1,0.0121951219512195,3.2188758248682,0.0392545832301
114,well made,1,0.0121951219512195,3.2188758248682,0.0392545832301
988,a time,1,0.0119047619047619,3.2188758248682,0.03831995029605
206,a beautiful,1,0.010752688172043,3.2188758248682,0.0346115680093355
206,although i,1,0.010752688172043,3.2188758248682,0.0346115680093355
206,how the,1,0.010752688172043,3.2188758248682,0.0346115680093355
206,i do,1,0.010752688172043,3.2188758248682,0.0346115680093355
206,life and,1,0.010752688172043,3.2188758248682,0.0346115680093355
206,that was,1,0.010752688172043,3.2188758248682,0.0346115680093355
282,are the,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,and time,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,are you,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,end of,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,how the,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,it looks,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,recommend this,1,0.0102040816326531,3.2188758248682,0.0328456716823286
946,waste of,1,0.0102040816326531,3.2188758248682,0.0328456716823286
795,the year,2,0.0099009900990099,3.2188758248682,0.0318700576719624
795,and they,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,film was,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,movie will,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,saw the,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,the greatest,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,to their,1,0.0099009900990099,3.2188758248682,0.0318700576719624
795,watching the,1,0.0099009900990099,3.2188758248682,0.0318700576719624
900,that was,2,0.00934579439252336,3.2188758248682,0.0300829516342822
900,does have,1,0.00934579439252336,3.2188758248682,0.0300829516342822
900,fast forward,1,0.00934579439252336,3.2188758248682,0.0300829516342822
900,should have,1,0.00934579439252336,3.2188758248682,0.0300829516342822
900,trying to,1,0.00934579439252336,3.2188758248682,0.0300829516342822
903,ever seen,1,0.00925925925925926,3.2188758248682,0.0298044057858167
903,movies i,1,0.00925925925925926,3.2188758248682,0.0298044057858167
509,this show,2,0.0087719298245614,3.2188758248682,0.0282357528497211
509,and you,1,0.0087719298245614,3.2188758248682,0.0282357528497211
509,my opinion,1,0.0087719298245614,3.2188758248682,0.0282357528497211
509,show is,1,0.0087719298245614,3.2188758248682,0.0282357528497211
509,you like,1,0.0087719298245614,3.2188758248682,0.0282357528497211
614,and you,1,0.0087719298245614,3.2188758248682,0.0282357528497211
614,that it's,1,0.0087719298245614,3.2188758248682,0.0282357528497211
41,and at,1,0.00869565217391304,3.2188758248682,0.0279902245640713
41,and no,1,0.00869565217391304,3.2188758248682,0.0279902245640713
41,end of,1,0.00869565217391304,3.2188758248682,0.0279902245640713
41,in other,1,0.00869565217391304,3.2188758248682,0.0279902245640713
41,recommend this,1,0.00869565217391304,3.2188758248682,0.0279902245640713
41,the good,1,0.00869565217391304,3.2188758248682,0.0279902245640713
552,based on,1,0.00869565217391304,3.2188758248682,0.0279902245640713
552,for this,1,0.00869565217391304,3.2188758248682,0.0279902245640713
552,movie in,1,0.00869565217391304,3.2188758248682,0.0279902245640713
552,rather than,1,0.00869565217391304,3.2188758248682,0.0279902245640713
552,to show,1,0.00869565217391304,3.2188758248682,0.0279902245640713
460,go see,1,0.00854700854700855,3.2188758248682,0.0275117591869077
460,it might,1,0.00854700854700855,3.2188758248682,0.0275117591869077
460,the good,1,0.00854700854700855,3.2188758248682,0.0275117591869077
460,your time,1,0.00854700854700855,3.2188758248682,0.0275117591869077
586,a small,1,0.00847457627118644,3.2188758248682,0.0272786086853237
586,he does,1,0.00847457627118644,3.2188758248682,0.0272786086853237
586,out the,1,0.00847457627118644,3.2188758248682,0.0272786086853237
586,the viewer,1,0.00847457627118644,3.2188758248682,0.0272786086853237
182,is very,3,0.00840336134453781,3.2188758248682,0.0270493766795647
581,go see,2,0.00840336134453781,3.2188758248682,0.0270493766795647
182,and not,1,0.00840336134453781,3.2188758248682,0.0270493766795647
182,end of,1,0.00840336134453781,3.2188758248682,0.0270493766795647
182,is where,1,0.00840336134453781,3.2188758248682,0.0270493766795647
182,recommend this,1,0.00840336134453781,3.2188758248682,0.0270493766795647
182,true to,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,between the,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,movie to,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,see this,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,the audience,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,was that,1,0.00840336134453781,3.2188758248682,0.0270493766795647
581,which was,1,0.00840336134453781,3.2188758248682,0.0270493766795647
286,don't waste,1,0.00826446280991736,3.2188758248682,0.0266022795443653
286,i can't,1,0.00826446280991736,3.2188758248682,0.0266022795443653
286,in to,1,0.00826446280991736,3.2188758248682,0.0266022795443653
286,time the,1,0.00826446280991736,3.2188758248682,0.0266022795443653
19,has been,1,0.008,3.2188758248682,0.0257510065989456
19,seen this,1,0.008,3.2188758248682,0.0257510065989456
393,after the,1,0.0078740157480315,3.2188758248682,0.0253454789359701
393,and my,1,0.0078740157480315,3.2188758248682,0.0253454789359701
393,great movie,1,0.0078740157480315,3.2188758248682,0.0253454789359701
393,movies i,1,0.0078740157480315,3.2188758248682,0.0253454789359701
393,see the,1,0.0078740157480315,3.2188758248682,0.0253454789359701
393,town in,1,0.0078740157480315,3.2188758248682,0.0253454789359701
251,does a,1,0.0078125,3.2188758248682,0.0251474673817828
251,full of,1,0.0078125,3.2188758248682,0.0251474673817828
251,not only,1,0.0078125,3.2188758248682,0.0251474673817828
251,piece of,1,0.0078125,3.2188758248682,0.0251474673817828
594,a small,1,0.0078125,3.2188758248682,0.0251474673817828
594,and i'm,1,0.0078125,3.2188758248682,0.0251474673817828
594,it just,1,0.0078125,3.2188758248682,0.0251474673817828
594,the town,1,0.0078125,3.2188758248682,0.0251474673817828
594,to show,1,0.0078125,3.2188758248682,0.0251474673817828
674,the audience,2,0.00763358778625954,3.2188758248682,0.0245715711822
116,back to,1,0.00763358778625954,3.2188758248682,0.0245715711822
116,ever seen,1,0.00763358778625954,3.2188758248682,0.0245715711822
116,i do,1,0.00763358778625954,3.2188758248682,0.0245715711822
116,movies i,1,0.00763358778625954,3.2188758248682,0.0245715711822
116,the actual,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,between the,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,in to,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,the day,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,the early,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,the new,1,0.00763358778625954,3.2188758248682,0.0245715711822
410,to tell,1,0.00763358778625954,3.2188758248682,0.0245715711822
674,and this,1,0.00763358778625954,3.2188758248682,0.0245715711822
674,characters are,1,0.00763358778625954,3.2188758248682,0.0245715711822
674,piece of,1,0.00763358778625954,3.2188758248682,0.0245715711822
674,waste of,1,0.00763358778625954,3.2188758248682,0.0245715711822
956,a must,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,a really,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,look at,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,seen this,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,to look,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,was just,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,work of,1,0.0075187969924812,3.2188758248682,0.0242020738711895
956,you like,1,0.0075187969924812,3.2188758248682,0.0242020738711895
233,it i,1,0.00746268656716418,3.2188758248682,0.0240214613796134
233,movie in,1,0.00746268656716418,3.2188758248682,0.0240214613796134
233,that was,1,0.00746268656716418,3.2188758248682,0.0240214613796134
233,to her,1,0.00746268656716418,3.2188758248682,0.0240214613796134
698,movie to,2,0.00735294117647059,3.2188758248682,0.0236682045946191
698,to tell,2,0.00735294117647059,3.2188758248682,0.0236682045946191
698,are you,1,0.00735294117647059,3.2188758248682,0.0236682045946191
698,in your,1,0.00735294117647059,3.2188758248682,0.0236682045946191
698,movie if,1,0.00735294117647059,3.2188758248682,0.0236682045946191
698,not only,1,0.00735294117647059,3.2188758248682,0.0236682045946191
698,then you,1,0.00735294117647059,3.2188758248682,0.0236682045946191
79,how the,1,0.0072992700729927,3.2188758248682,0.0234954439771401
79,the camera,1,0.0072992700729927,3.2188758248682,0.0234954439771401
970,full of,1,0.0072992700729927,3.2188758248682,0.0234954439771401
970,make the,1,0.0072992700729927,3.2188758248682,0.0234954439771401
970,piece of,1,0.0072992700729927,3.2188758248682,0.0234954439771401
732,a beautiful,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,as in,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,in to,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,look at,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,the actual,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,to look,1,0.0072463768115942,3.2188758248682,0.0233251871367261
732,to tell,1,0.0072463768115942,3.2188758248682,0.0233251871367261
28,although i,1,0.00719424460431655,3.2188758248682,0.023157380035023
28,at once,1,0.00719424460431655,3.2188758248682,0.023157380035023
28,me a,1,0.00719424460431655,3.2188758248682,0.023157380035023
28,rather than,1,0.00719424460431655,3.2188758248682,0.023157380035023
28,what is,1,0.00719424460431655,3.2188758248682,0.023157380035023
28,when it,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,characters are,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,i didn't,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,it on,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,out to,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,that they,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,understand how,1,0.00719424460431655,3.2188758248682,0.023157380035023
757,what happens,1,0.00719424460431655,3.2188758248682,0.023157380035023
668,a book,1,0.00714285714285714,3.2188758248682,0.02299197017763
668,are so,1,0.00714285714285714,3.2188758248682,0.02299197017763
668,this show,1,0.00714285714285714,3.2188758248682,0.02299197017763
668,those who,1,0.00714285714285714,3.2188758248682,0.02299197017763
668,you like,1,0.00714285714285714,3.2188758248682,0.02299197017763
610,a time,2,0.00699300699300699,3.2188758248682,0.0225096211529245
610,has been,2,0.00699300699300699,3.2188758248682,0.0225096211529245
610,my opinion,1,0.00699300699300699,3.2188758248682,0.0225096211529245
610,this show,1,0.00699300699300699,3.2188758248682,0.0225096211529245
610,what is,1,0.00699300699300699,3.2188758248682,0.0225096211529245
963,after the,1,0.00689655172413793,3.2188758248682,0.0221991436197807
963,go see,1,0.00689655172413793,3.2188758248682,0.0221991436197807
963,movie to,1,0.00689655172413793,3.2188758248682,0.0221991436197807
963,recommend this,1,0.00689655172413793,3.2188758248682,0.0221991436197807
963,the audience,1,0.00689655172413793,3.2188758248682,0.0221991436197807
220,movie in,2,0.00680272108843537,3.2188758248682,0.0218971144548857
220,not that,1,0.00680272108843537,3.2188758248682,0.0218971144548857
220,then you,1,0.00680272108843537,3.2188758248682,0.0218971144548857
429,as in,1,0.00680272108843537,3.2188758248682,0.0218971144548857
429,the camera,1,0.00680272108843537,3.2188758248682,0.0218971144548857
81,a really,1,0.00671140939597315,3.2188758248682,0.0216031934554913
81,and they,1,0.00671140939597315,3.2188758248682,0.0216031934554913
81,great movie,1,0.00671140939597315,3.2188758248682,0.0216031934554913
81,the greatest,1,0.00671140939597315,3.2188758248682,0.0216031934554913
81,time the,1,0.00671140939597315,3.2188758248682,0.0216031934554913
889,a must,1,0.00666666666666667,3.2188758248682,0.021459172165788
889,life and,1,0.00666666666666667,3.2188758248682,0.021459172165788
889,out the,1,0.00666666666666667,3.2188758248682,0.021459172165788
889,those who,1,0.00666666666666667,3.2188758248682,0.021459172165788
889,true to,1,0.00666666666666667,3.2188758248682,0.021459172165788
283,and i'm,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,and it,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,i can't,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,i just,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,it i,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,movie but,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,of their,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,see this,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,this was,1,0.00632911392405063,3.2188758248682,0.0203726318029633
283,waste of,1,0.00632911392405063,3.2188758248682,0.0203726318029633
338,a beautiful,1,0.00613496932515337,3.2188758248682,0.0197477044470442
338,as much,1,0.00613496932515337,3.2188758248682,0.0197477044470442
338,based on,1,0.00613496932515337,3.2188758248682,0.0197477044470442
338,movie if,1,0.00613496932515337,3.2188758248682,0.0197477044470442
547,or the,2,0.00609756097560976,3.2188758248682,0.01962729161505
407,and you,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,is like,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,movie will,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,the music,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,the new,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,the year,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,those who,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,to look,1,0.00609756097560976,3.2188758248682,0.01962729161505
407,what they,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,go see,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,like this,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,movie will,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,scenes of,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,the very,1,0.00609756097560976,3.2188758248682,0.01962729161505
547,to look,1,0.00609756097560976,3.2188758248682,0.01962729161505
771,the previous,2,0.00555555555555556,3.2188758248682,0.01788264347149
812,life and,2,0.00555555555555556,3.2188758248682,0.01788264347149
812,that they,2,0.00555555555555556,3.2188758248682,0.01788264347149
771,at once,1,0.00555555555555556,3.2188758248682,0.01788264347149
771,does not,1,0.00555555555555556,3.2188758248682,0.01788264347149
771,enough to,1,0.00555555555555556,3.2188758248682,0.01788264347149
771,is very,1,0.00555555555555556,3.2188758248682,0.01788264347149
771,it looks,1,0.00555555555555556,3.2188758248682,0.01788264347149
771,much more,1,0.00555555555555556,3.2188758248682,0.01788264347149
812,a beautiful,1,0.00555555555555556,3.2188758248682,0.01788264347149
812,and my,1,0.00555555555555556,3.2188758248682,0.01788264347149
812,out the,1,0.00555555555555556,3.2188758248682,0.01788264347149
964,although i,1,0.00543478260869565,3.2188758248682,0.0174938903525446
964,to their,1,0.00543478260869565,3.2188758248682,0.0174938903525446
762,made for,2,0.00540540540540541,3.2188758248682,0.0173993287830714
762,to his,1,0.00540540540540541,3.2188758248682,0.0173993287830714
129,is still,2,0.00531914893617021,3.2188758248682,0.0171216799195117
129,a really,1,0.00531914893617021,3.2188758248682,0.0171216799195117
129,i didn't,1,0.00531914893617021,3.2188758248682,0.0171216799195117
129,is actually,1,0.00531914893617021,3.2188758248682,0.0171216799195117
129,movie but,1,0.00531914893617021,3.2188758248682,0.0171216799195117
129,movie if,1,0.00531914893617021,3.2188758248682,0.0171216799195117
129,seen this,1,0.00531914893617021,3.2188758248682,0.0171216799195117
